"value","url"
"
																									(16.) 
																Alavés							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(4.) 
																Valencia							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(5.) 
																Celta de Vigo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(10.) 
																Real Sociedad							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(7.) 
																Espanyol							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(20.) 
																UD Salamanca							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(17.) 
																Extremadura							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(9.) 
																Real Zaragoza							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(15.) 
																Racing							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(2.) 
																Real Madrid							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=1"
"
																									(18.) 
																Atlético Madrid							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(10.) 
																Real Valladolid							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(19.) 
																Athletic							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(7.) 
																Barcelona							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(13.) 
																Dep. La Coruña							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(20.) 
																Villarreal							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(17.) 
																CD Tenerife							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(8.) 
																Real Betis							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(6.) 
																Real Oviedo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(9.) 
																RCD Mallorca							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=2"
"
																									(2.) 
																Real Madrid							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(16.) 
																Alavés							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(19.) 
																UD Salamanca							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(4.) 
																Real Oviedo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(15.) 
																Extremadura							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(18.) 
																Racing							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(9.) 
																Valencia							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(12.) 
																Celta de Vigo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(11.) 
																Real Sociedad							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(10.) 
																Espanyol							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=3"
"
																									(4.) 
																Athletic							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=1998&spieltag=4"
