"value","url"
"
																									(13.) 
																Real Sociedad							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(15.) 
																Real Zaragoza							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(4.) 
																Barcelona							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(2.) 
																Dep. La Coruña							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(1.) 
																Real Madrid							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(3.) 
																RCD Mallorca							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(20.) 
																CD Numancia							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(17.) 
																CA Osasuna							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(11.) 
																UD Las Palmas							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(7.) 
																Villarreal							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=1"
"
																									(14.) 
																Valencia							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(18.) 
																Athletic							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(15.) 
																Málaga CF							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(9.) 
																Racing							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(2.) 
																Alavés							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(4.) 
																Celta de Vigo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(7.) 
																Espanyol							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
"
																									(16.) 
																Real Oviedo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2000&spieltag=2"
