"value","url"
"
																									(8.) 
																Málaga CF							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(14.) 
																Espanyol							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(15.) 
																Dep. La Coruña							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(3.) 
																Atlético Madrid							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(18.) 
																Rayo Vallecano							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(5.) 
																Athletic							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(16.) 
																Sporting Gijón							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(20.) 
																Levante							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(10.) 
																Real Betis							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(17.) 
																Granada CF							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=1"
"
																									(7.) 
																Villarreal							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=2"
"
																									(11.) 
																Real Sociedad							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=2"
"
																									(4.) 
																Barcelona							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=2"
"
																									(2.) 
																Celta de Vigo							","https://www.transfermarkt.com/laliga/spieltag/wettbewerb/ES1/plus/?saison_id=2015&spieltag=2"
