"","URL","Text"
"1","https://m.football-lineups.com/match/1368/","Atletico Madrid 2 : 1 BarcelonaLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 21:00   Vicente Calderon, Madrid     -  Attendance: 48000 Referee:  Medina Cantalejo"
"2","https://m.football-lineups.com/match/1367/","Espanyol de Barcelona 1 : 0 Real MadridLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 19:00   Olimpic Lluis Companys, Barcelona     -  Attendance: 39000 Referee:  Santiago"
"3","https://m.football-lineups.com/match/1366/","Real Betis 0 : 0 Real ZaragozaLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 18:00   Benito Villamarin, Sevilla     -  Attendance: 35000 Referee:  Vitienes,  F"
"4","https://m.football-lineups.com/match/1361/","Athletic Club 1 : 2 MalagaLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 17:00   San Mamés (1913), Bilbao     -  Attendance: 36000 Referee:  Burrull"
"5","https://m.football-lineups.com/match/1362/","Cadiz 1 : 1 VillarrealLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 17:00   Nuevo Mirandilla, Cadiz     -  Attendance: 20000 Referee:  Velasco Carballo"
"6","https://m.football-lineups.com/match/1363/","Osasuna 1 : 0 SevillaLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 17:00   El Sadar, Pamplona     -  Attendance: 13712 Referee:  Lasa"
"7","https://m.football-lineups.com/match/1364/","Deportivo Alaves 3 : 4 GetafeLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 17:00   Mendizorroza, Vitoria-Gasteiz     -  Attendance: 12347 Referee:  Muñiz Fernández"
"8","https://m.football-lineups.com/match/1365/","Celta Vigo 0 : 1 Racing de SantanderLa Liga 2005/2006  -  Matchday 3  -  Sun Sep.18 17:00   Balaidos, Vigo     -  Attendance: 16000 Referee:  Rubinos Perez"
"9","https://m.football-lineups.com/match/1360/","Mallorca 5 : 2 Real SociedadLa Liga 2005/2006  -  Matchday 3  -  Sat Sep.17 22:00   Visit Mallorca Estadi, Palma de Mallorca     -  Attendance: 10000 Referee:  Gamez"
"10","https://m.football-lineups.com/match/1359/","Valencia 2 : 2 Deportivo La CoruñaLa Liga 2005/2006  -  Matchday 3  -  Sat Sep.17 20:00   Mestalla, Valencia     -  Attendance: 45000 Referee:  Iturralde"
"11","https://m.football-lineups.com/match/1357/","Malaga 1 : 2 Espanyol de BarcelonaLa Liga 2005/2006  -  Matchday 2  -  Sun Sep.11 21:00   La Rosaleda, Malaga     -  Attendance: 22000 Referee:  Lizondo Cortés"
"12","https://m.football-lineups.com/match/1358/","Real Zaragoza 2 : 2 ValenciaLa Liga 2005/2006  -  Matchday 2  -  Sun Sep.11 21:00   La Romareda, Zaragoza     -  Attendance: 32000 Referee:  Mallenco"
"13","https://m.football-lineups.com/match/1352/","Barcelona 2 : 0 MallorcaLa Liga 2005/2006  -  Matchday 2  -  Sun Sep.11 19:00   Camp Nou, Barcelona     -  Attendance: 71948 Referee:  Vazquez"
"14","https://m.football-lineups.com/match/1353/","Getafe 1 : 1 Athletic ClubLa Liga 2005/2006  -  Matchday 2  -  Sun Sep.11 19:00   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 14400 Referee:  Fernandez Borbalan"
"15","https://m.football-lineups.com/match/1354/","Racing de Santander 0 : 1 CadizLa Liga 2005/2006  -  Matchday 2  -  Sun Sep.11 19:00   El Sardinero, Santander     -  Attendance: 12800 Referee:  Alvarez"
"16","https://m.football-lineups.com/match/1355/","Real Sociedad 2 : 1 Deportivo AlavesLa Liga 2005/2006  -  Matchday 2  -  Sun Sep.11 19:00   Anoeta, San Sebastián     -  Attendance: 20370 Referee:  Zamorano"
