"","URL","Text"
"1","https://m.football-lineups.com/match/82936/","Real Sociedad 2 : 1 Sporting GijónLa Liga 2010/2011  -  Matchday 32  -  Sun Apr.17 17:00   Anoeta, San Sebastián     -  Attendance: 26000 Referee:  Iglesias,  JPlayer of the match: Griezmann"
"2","https://m.football-lineups.com/match/82938/","Levante 2 : 1 HerculesLa Liga 2010/2011  -  Matchday 32  -  Sun Apr.17 17:00   Ciutat de Valencia, Valencia     -  Attendance: 14098 Referee:  GonzálezPlayer of the match: Rubén Suárez"
"3","https://m.football-lineups.com/match/82939/","Deportivo La Coruña 2 : 0 Racing de SantanderLa Liga 2010/2011  -  Matchday 32  -  Sun Apr.17 17:00   Riazor, La Coruña     -  Attendance: 23000 Referee:  IzquierdoPlayer of the match: Lassad"
"4","https://m.football-lineups.com/match/82934/","Real Madrid 1 : 1 BarcelonaLa Liga 2010/2011  -  Matchday 32  -  Sat Apr.16 22:00   Santiago Bernabeu, Madrid     -  Attendance: 80354 Referee:  Muñiz FernándezPlayer of the match: Pepe"
"5","https://m.football-lineups.com/match/82933/","Almería 0 : 3 ValenciaLa Liga 2010/2011  -  Matchday 32  -  Sat Apr.16 20:00   Mediterraneo, Almeria     -  Attendance: 10562 Referee:  Vitienes,  FPlayer of the match: Stankevičius"
"6","https://m.football-lineups.com/match/82931/","Getafe 1 : 0 SevillaLa Liga 2010/2011  -  Matchday 32  -  Sat Apr.16 18:00   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 13000 Referee:  Vitienes,  J APlayer of the match: Parejo"
"7","https://m.football-lineups.com/match/82940/","Malaga 3 : 0 MallorcaLa Liga 2010/2011  -  Matchday 32  -  Sat Apr.16 18:00   La Rosaleda, Malaga     -  Attendance: 27000 Referee:  Clos GómezPlayer of the match: Julio Baptista"
"8","https://m.football-lineups.com/match/82922/","Real Zaragoza 2 : 1 GetafeLa Liga 2010/2011  -  Matchday 31  -  Mon Apr.11 21:00   La Romareda, Zaragoza     -  Attendance: 25000 Referee:  EstradaPlayer of the match: Bertolo"
"9","https://m.football-lineups.com/match/82923/","Valencia 5 : 0 VillarrealLa Liga 2010/2011  -  Matchday 31  -  Sun Apr.10 21:00   Mestalla, Valencia     -  Attendance: 45000 Referee:  Muñiz FernándezPlayer of the match: Mata"
"10","https://m.football-lineups.com/match/82927/","Atletico Madrid 3 : 0 Real SociedadLa Liga 2010/2011  -  Matchday 31  -  Sun Apr.10 19:00   Vicente Calderon, Madrid     -  Attendance: 50000 Referee:  IzquierdoPlayer of the match: Agüero"
"11","https://m.football-lineups.com/match/82926/","Sporting Gijón 1 : 0 OsasunaLa Liga 2010/2011  -  Matchday 31  -  Sun Apr.10 17:00   El Molinón, Gijón     -  Attendance: 24000 Referee:  Vitienes,  FPlayer of the match: Botía"
"12","https://m.football-lineups.com/match/82928/","Hercules 0 : 0 Espanyol de BarcelonaLa Liga 2010/2011  -  Matchday 31  -  Sun Apr.10 17:00   José Rico Pérez, Alicante     -  Attendance: 20000 Referee:  Iglesias,  JPlayer of the match: Drenthe"
"13","https://m.football-lineups.com/match/82929/","Racing de Santander 1 : 1 LevanteLa Liga 2010/2011  -  Matchday 31  -  Sun Apr.10 17:00   El Sardinero, Santander     -  Attendance: 18000 Referee:  Rubinos PerezPlayer of the match: Pedro Munitis"
"14","https://m.football-lineups.com/match/82930/","Malaga 0 : 0 Deportivo La CoruñaLa Liga 2010/2011  -  Matchday 31  -  Sun Apr.10 17:00   La Rosaleda, Malaga     -  Attendance: 27000 Referee:  LasaPlayer of the match: Colotto"
"15","https://m.football-lineups.com/match/82921/","Mallorca 2 : 2 SevillaLa Liga 2010/2011  -  Matchday 31  -  Sat Apr.09 22:00   Visit Mallorca Estadi, Palma de Mallorca     -  Attendance: 15000 Referee:  AlvarezPlayer of the match: Ienaga"
"16","https://m.football-lineups.com/match/82924/","Barcelona 3 : 1 AlmeríaLa Liga 2010/2011  -  Matchday 31  -  Sat Apr.09 20:00   Camp Nou, Barcelona     -  Attendance: 80452 Referee:  GamezPlayer of the match: Messi"
"17","https://m.football-lineups.com/match/82925/","Athletic Club 0 : 3 Real MadridLa Liga 2010/2011  -  Matchday 31  -  Sat Apr.09 18:00   San Mamés (1913), Bilbao     -  Attendance: 39500 Referee:  Clos GómezPlayer of the match: Albiol"
"18","https://m.football-lineups.com/match/82913/","Almería 1 : 3 Athletic ClubLa Liga 2010/2011  -  Matchday 30  -  Mon Apr.04 21:00   Mediterraneo, Almeria     -  Attendance: 10564 Referee:  LahozPlayer of the match: Toquero"
"19","https://m.football-lineups.com/match/82915/","Osasuna 2 : 3 Atletico MadridLa Liga 2010/2011  -  Matchday 30  -  Sun Apr.03 21:00   El Sadar, Pamplona     -  Attendance: 15686 Referee:  Fernandez BorbalanPlayer of the match: Diego Costa,  (1988)"
"20","https://m.football-lineups.com/match/82920/","Sevilla 3 : 1 Real ZaragozaLa Liga 2010/2011  -  Matchday 30  -  Sun Apr.03 19:00   Ramon Sanchez Pizjuan, Sevilla     -  Attendance: 30000 Referee:  Iglesias,  JPlayer of the match: Jesus Navas"
"21","https://m.football-lineups.com/match/82916/","Real Sociedad 1 : 3 HerculesLa Liga 2010/2011  -  Matchday 30  -  Sun Apr.03 17:00   Anoeta, San Sebastián     -  Attendance: 24000 Referee:  Velasco CarballoPlayer of the match: Drenthe"
"22","https://m.football-lineups.com/match/82917/","Espanyol de Barcelona 1 : 2 Racing de SantanderLa Liga 2010/2011  -  Matchday 30  -  Sun Apr.03 17:00   Cornellà-El Prat, Barcelona     -  Attendance: 24427 Referee:  MallencoPlayer of the match: dos Santos,  Gio"
"23","https://m.football-lineups.com/match/82918/","Levante 3 : 1 MalagaLa Liga 2010/2011  -  Matchday 30  -  Sun Apr.03 17:00   Ciutat de Valencia, Valencia     -  Attendance: 11000 Referee:  IturraldePlayer of the match: Rubén Suárez"
"24","https://m.football-lineups.com/match/82919/","Deportivo La Coruña 2 : 1 MallorcaLa Liga 2010/2011  -  Matchday 30  -  Sun Apr.03 17:00   Riazor, La Coruña     -  Attendance: 22000 Referee:  Vitienes,  J APlayer of the match: Valeron"
"25","https://m.football-lineups.com/match/82912/","Villarreal 0 : 1 BarcelonaLa Liga 2010/2011  -  Matchday 30  -  Sat Apr.02 22:00   Estadio de la Cerámica, Villarreal     -  Attendance: 23000 Referee:  Ramirez DominguezPlayer of the match: Valdés,  V"
"26","https://m.football-lineups.com/match/82911/","Getafe 2 : 4 ValenciaLa Liga 2010/2011  -  Matchday 30  -  Sat Apr.02 20:00   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 12000 Referee:  FerreiroPlayer of the match: Soldado"
"27","https://m.football-lineups.com/match/82914/","Real Madrid 0 : 1 Sporting GijónLa Liga 2010/2011  -  Matchday 30  -  Sat Apr.02 18:00   Santiago Bernabeu, Madrid     -  Attendance: 77000 Referee:  GonzálezPlayer of the match: Juan Pablo"
"28","https://m.football-lineups.com/match/82902/","Valencia 0 : 1 SevillaLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 21:00   Mestalla, Valencia     -  Attendance: 40000 Referee:  Velasco CarballoPlayer of the match: Varas,  J"
"29","https://m.football-lineups.com/match/82904/","Athletic Club 0 : 1 VillarrealLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 19:00   San Mamés (1913), Bilbao     -  Attendance: 37000 Referee:  EstradaPlayer of the match: Marco Ruben"
"30","https://m.football-lineups.com/match/82905/","Sporting Gijón 1 : 0 AlmeríaLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 17:00   El Molinón, Gijón     -  Attendance: 18000 Referee:  AlvarezPlayer of the match: Juan Pablo"
"31","https://m.football-lineups.com/match/82907/","Hercules 0 : 4 OsasunaLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 17:00   José Rico Pérez, Alicante     -  Attendance: 17000 Referee:  IturraldePlayer of the match: Sola"
"32","https://m.football-lineups.com/match/82908/","Racing de Santander 2 : 1 Real SociedadLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 17:00   El Sardinero, Santander     -  Attendance: 16681 Referee:  Paradas RomeroPlayer of the match: dos Santos,  Gio"
"33","https://m.football-lineups.com/match/82909/","Malaga 2 : 0 Espanyol de BarcelonaLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 17:00   La Rosaleda, Malaga     -  Attendance: 27000 Referee:  FerreiroPlayer of the match: Rondón,  S"
"34","https://m.football-lineups.com/match/82910/","Deportivo La Coruña 0 : 1 LevanteLa Liga 2010/2011  -  Matchday 29  -  Sun Mar.20 17:00   Riazor, La Coruña     -  Attendance: 18000 Referee:  Clos GómezPlayer of the match: Juanlu"
"35","https://m.football-lineups.com/match/82906/","Atletico Madrid 1 : 2 Real MadridLa Liga 2010/2011  -  Matchday 29  -  Sat Mar.19 22:00   Vicente Calderon, Madrid     -  Attendance: 53000 Referee:  Vitienes,  FPlayer of the match: Özil"
"36","https://m.football-lineups.com/match/82903/","Barcelona 2 : 1 GetafeLa Liga 2010/2011  -  Matchday 29  -  Sat Mar.19 20:00   Camp Nou, Barcelona     -  Attendance: 81913 Referee:  Muñiz FernándezPlayer of the match: Messi"
"37","https://m.football-lineups.com/match/82901/","Mallorca 1 : 0 Real ZaragozaLa Liga 2010/2011  -  Matchday 29  -  Sat Mar.19 18:00   Visit Mallorca Estadi, Palma de Mallorca     -  Attendance: 13200 Referee:  IzquierdoPlayer of the match: de Guzmán,  Jonathan"
"38","https://m.football-lineups.com/match/82857/","Getafe 2 : 2 Athletic ClubLa Liga 2010/2011  -  Matchday 28  -  Mon Mar.14 21:00   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 6000 Referee:  GamezPlayer of the match: Manu,  del Moral"
"39","https://m.football-lineups.com/match/82856/","Sevilla 1 : 1 BarcelonaLa Liga 2010/2011  -  Matchday 28  -  Sun Mar.13 21:00   Ramon Sanchez Pizjuan, Sevilla     -  Attendance: 45000 Referee:  LasaPlayer of the match: Medel"
"40","https://m.football-lineups.com/match/82858/","Villarreal 1 : 1 Sporting GijónLa Liga 2010/2011  -  Matchday 28  -  Sun Mar.13 19:00   Estadio de la Cerámica, Villarreal     -  Attendance: 20000 Referee:  Fernandez BorbalanPlayer of the match: Castro,  D"
"41","https://m.football-lineups.com/match/82861/","Osasuna 3 : 1 Racing de SantanderLa Liga 2010/2011  -  Matchday 28  -  Sun Mar.13 17:00   El Sadar, Pamplona     -  Attendance: 16000 Referee:  Clos GómezPlayer of the match: Sola"
"42","https://m.football-lineups.com/match/82862/","Real Sociedad 0 : 2 MalagaLa Liga 2010/2011  -  Matchday 28  -  Sun Mar.13 17:00   Anoeta, San Sebastián     -  Attendance: 20000 Referee:  MallencoPlayer of the match: Rondón,  S"
"43","https://m.football-lineups.com/match/82863/","Espanyol de Barcelona 2 : 0 Deportivo La CoruñaLa Liga 2010/2011  -  Matchday 28  -  Sun Mar.13 17:00   Cornellà-El Prat, Barcelona     -  Attendance: 24819 Referee:  Paradas RomeroPlayer of the match: Callejón"
"44","https://m.football-lineups.com/match/82864/","Levante 1 : 1 MallorcaLa Liga 2010/2011  -  Matchday 28  -  Sun Mar.13 17:00   Ciutat de Valencia, Valencia     -  Attendance: 11722 Referee:  EstradaPlayer of the match: Nunes"
"45","https://m.football-lineups.com/match/82855/","Real Zaragoza 4 : 0 ValenciaLa Liga 2010/2011  -  Matchday 28  -  Sat Mar.12 22:00   La Romareda, Zaragoza     -  Attendance: 30000 Referee:  GonzálezPlayer of the match: Jarosik"
"46","https://m.football-lineups.com/match/82860/","Real Madrid 2 : 0 HerculesLa Liga 2010/2011  -  Matchday 28  -  Sat Mar.12 20:00   Santiago Bernabeu, Madrid     -  Attendance: 71000 Referee:  FerreiroPlayer of the match: Benzema"
"47","https://m.football-lineups.com/match/82859/","Almería 2 : 2 Atletico MadridLa Liga 2010/2011  -  Matchday 28  -  Sat Mar.12 18:00   Mediterraneo, Almeria     -  Attendance: 13228 Referee:  Iglesias,  JPlayer of the match: Agüero"
