"","URL","Text"
"1","https://m.football-lineups.com/match/231261/","Espanyol de Barcelona 2 : 1 Rayo VallecanoLa Liga 2015/2016  -  Matchday 28  -  Mon Mar.07 20:30   Cornellà-El Prat, Barcelona     -  Attendance: 19356 Referee:  Fernandez Borbalan -   Cabañero Martínez,  Canelo PrietoPlayer of the match: Abraham,  González"
"2","https://m.football-lineups.com/match/231267/","Valencia 1 : 3 Atletico MadridLa Liga 2015/2016  -  Matchday 28  -  Sun Mar.06 20:30   Mestalla, Valencia     -  Attendance: 40857 Referee:  Izquierdo -   Barranco Trejo,  Núñez FernándezPlayer of the match: Griezmann"
"3","https://m.football-lineups.com/match/231265/","Real Sociedad 1 : 1 LevanteLa Liga 2015/2016  -  Matchday 28  -  Sun Mar.06 18:15   Anoeta, San Sebastián     -  Attendance: 18603 Referee:  Pérez Montero -   Matías Caballero,  Hernández LabellaPlayer of the match: Oyarzabal"
"4","https://m.football-lineups.com/match/231266/","Sporting Gijón 0 : 2 Athletic ClubLa Liga 2015/2016  -  Matchday 28  -  Sun Mar.06 18:15   El Molinón, Gijón     -  Attendance: 23227 Referee:  del Cerro -   Yuste Jiménez,  Álvarez CantónPlayer of the match: De Marcos"
"5","https://m.football-lineups.com/match/231260/","Eibar 0 : 4 BarcelonaLa Liga 2015/2016  -  Matchday 28  -  Sun Mar.06 16:00   Ipurua, Eibar     -  Attendance: 5941 Referee:  Mallenco -   Barbero Sevilla,  Zancada LobatoPlayer of the match: Messi"
"6","https://m.football-lineups.com/match/231263/","Real Betis 2 : 0 Granada CFLa Liga 2015/2016  -  Matchday 28  -  Sun Mar.06 12:00   Benito Villamarin, Sevilla     -  Attendance: 40257 Referee:  Iglesias,  J -   Costoya Rodríguez,  Ramos FerreirosPlayer of the match: N'Diaye,  A"
"7","https://m.football-lineups.com/match/231259/","Deportivo La Coruña 3 : 3 MalagaLa Liga 2015/2016  -  Matchday 28  -  Sat Mar.05 22:05   Riazor, La Coruña     -  Attendance: 17447 Referee:  Velasco Carballo -   Alonso Fernández,  Álvarez MorenoPlayer of the match: Cartabia,  F"
"8","https://m.football-lineups.com/match/231262/","Getafe 1 : 1 SevillaLa Liga 2015/2016  -  Matchday 28  -  Sat Mar.05 20:30   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 6478 Referee:  Prieto,  E -   García Sabuco,  Méndez MateoPlayer of the match: Banega"
"9","https://m.football-lineups.com/match/231268/","Villarreal 0 : 1 Las PalmasLa Liga 2015/2016  -  Matchday 28  -  Sat Mar.05 18:15   Estadio de la Cerámica, Villarreal     -  Attendance: 15790 Referee:  Clos Gómez -   Aguilar Rodríguez,  Marco MartínezPlayer of the match: David García"
"10","https://m.football-lineups.com/match/231264/","Real Madrid 7 : 1 Celta VigoLa Liga 2015/2016  -  Matchday 28  -  Sat Mar.05 16:00   Santiago Bernabeu, Madrid     -  Attendance: 68467 Referee:  Gil Manzano -   Nevado Rodríguez,  Fernández MirandaPlayer of the match: Cristiano Ronaldo"
"11","https://m.football-lineups.com/match/231257/","Rayo Vallecano 1 : 5 BarcelonaLa Liga 2015/2016  -  Matchday 27  -  Thu Mar.03 21:00   Teresa Rivero, Madrid     -  Attendance: 13775 Referee:  Vicandi Garrido -   Huerga Cermeño,  Villate MartínezPlayer of the match: Messi"
"12","https://m.football-lineups.com/match/231252/","Espanyol de Barcelona 0 : 3 Real BetisLa Liga 2015/2016  -  Matchday 27  -  Thu Mar.03 20:30   Cornellà-El Prat, Barcelona     -  Attendance: 21922 Referee:  Sánchez Martínez -   Gallego García,  Martínez NicolásPlayer of the match: Pezzella,  G"
"13","https://m.football-lineups.com/match/231253/","Granada CF 2 : 0 Sporting GijónLa Liga 2015/2016  -  Matchday 27  -  Thu Mar.03 20:00   Nuevo Los Cármenes, Granada     -  Attendance: 15441 Referee:  Estrada -   Martínez Munuera,  Martín GarcíaPlayer of the match: Isaac,  S"
"14","https://m.football-lineups.com/match/231255/","Levante 1 : 3 Real MadridLa Liga 2015/2016  -  Matchday 27  -  Wed Mar.02 21:00   Ciutat de Valencia, Valencia     -  Attendance: 18985 Referee:  De Burgos Bengoetxea -   García Fernández,  D Francisco GrijalbaPlayer of the match: Lucas Vázquez"
"15","https://m.football-lineups.com/match/231249/","Athletic Club 4 : 1 Deportivo La CoruñaLa Liga 2015/2016  -  Matchday 27  -  Wed Mar.02 20:00   San Mamés, Bilbao     -  Attendance: 37552 Referee:  Lahoz -   Cebrián Devis,  Canelo PrietoPlayer of the match: Aduriz"
"16","https://m.football-lineups.com/match/231251/","Celta Vigo 0 : 0 VillarrealLa Liga 2015/2016  -  Matchday 27  -  Wed Mar.02 20:00   Balaidos, Vigo     -  Attendance: 15376 Referee:  Latre -   Bueno Mateo,  Tresaco EscabosaPlayer of the match: Sergio Álvarez"
"17","https://m.football-lineups.com/match/231256/","Malaga 1 : 2 ValenciaLa Liga 2015/2016  -  Matchday 27  -  Wed Mar.02 20:00   La Rosaleda, Malaga     -  Attendance: 20812 Referee:  González -   Sánchez Santos,  Rubio PalominoPlayer of the match: Mustafi,  S"
"18","https://m.football-lineups.com/match/231258/","Sevilla 1 : 0 EibarLa Liga 2015/2016  -  Matchday 27  -  Wed Mar.02 20:00   Ramon Sanchez Pizjuan, Sevilla     -  Attendance: 29729 Referee:  Martinez Munuera -   Nevado Rodríguez,  Canales CerdáPlayer of the match: Llorente,  Fernando (1985)"
"19","https://m.football-lineups.com/match/231250/","Atletico Madrid 3 : 0 Real SociedadLa Liga 2015/2016  -  Matchday 27  -  Tue Mar.01 21:00   Vicente Calderon, Madrid     -  Attendance: 29737 Referee:  Hernández -   Sobrino Magán,  Naranjo PérezPlayer of the match: Saúl Ñíguez"
"20","https://m.football-lineups.com/match/231254/","Las Palmas 4 : 0 GetafeLa Liga 2015/2016  -  Matchday 27  -  Tue Mar.01 21:00   Gran Canaria, Las Palmas de Gran Canaria     -  Attendance: 15775 Referee:  Melero -   Torre Cimiano,  Martínez SerratoPlayer of the match: Tana"
"21","https://m.football-lineups.com/match/231239/","Barcelona 2 : 1 SevillaLa Liga 2015/2016  -  Matchday 26  -  Sun Feb.28 20:30   Camp Nou, Barcelona     -  Attendance: 77837 Referee:  Latre -   Bueno Mateo,  Tresaco EscabosaPlayer of the match: Messi"
"22","https://m.football-lineups.com/match/231240/","Deportivo La Coruña 0 : 1 Granada CFLa Liga 2015/2016  -  Matchday 26  -  Sun Feb.28 18:15   Riazor, La Coruña     -  Attendance: 22621 Referee:  Martinez Munuera -   Yuste Jiménez,  Canales CerdáPlayer of the match: El Arabi"
"23","https://m.football-lineups.com/match/231247/","Valencia 0 : 3 Athletic ClubLa Liga 2015/2016  -  Matchday 26  -  Sun Feb.28 16:00   Mestalla, Valencia     -  Attendance: 36576 Referee:  Gil Manzano -   Nevado Rodríguez,  Fernández MirandaPlayer of the match: Sabin,  M"
"24","https://m.football-lineups.com/match/231248/","Villarreal 3 : 0 LevanteLa Liga 2015/2016  -  Matchday 26  -  Sun Feb.28 12:00   Estadio de la Cerámica, Villarreal     -  Attendance: 16619 Referee:  Hernández -   Sobrino Magán,  Naranjo PérezPlayer of the match: Léo Baptistão"
"25","https://m.football-lineups.com/match/231245/","Real Sociedad 1 : 1 MalagaLa Liga 2015/2016  -  Matchday 26  -  Sat Feb.27 22:05   Anoeta, San Sebastián     -  Attendance: 12783 Referee:  Mallenco -   Martínez Munuera,  Zancada LobatoPlayer of the match: Recio,  J"
"26","https://m.football-lineups.com/match/231243/","Real Betis 2 : 2 Rayo VallecanoLa Liga 2015/2016  -  Matchday 26  -  Sat Feb.27 20:30   Benito Villamarin, Sevilla     -  Attendance: 35666 Referee:  Lahoz -   Cebrián Devis,  Núñez FernándezPlayer of the match: Castro,  R"
"27","https://m.football-lineups.com/match/231242/","Getafe 0 : 1 Celta VigoLa Liga 2015/2016  -  Matchday 26  -  Sat Feb.27 18:15   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 5652 Referee:  Fernandez Borbalan -   Cabañero Martínez,  Canelo PrietoPlayer of the match: Sergio Álvarez"
"28","https://m.football-lineups.com/match/231246/","Sporting Gijón 2 : 4 Espanyol de BarcelonaLa Liga 2015/2016  -  Matchday 26  -  Sat Feb.27 18:15   El Molinón, Gijón     -  Attendance: 22555 Referee:  Velasco Carballo -   Alonso Fernández,  Álvarez MorenoPlayer of the match: Gerard Moreno"
"29","https://m.football-lineups.com/match/231244/","Real Madrid 0 : 1 Atletico MadridLa Liga 2015/2016  -  Matchday 26  -  Sat Feb.27 16:00   Santiago Bernabeu, Madrid     -  Attendance: 79436 Referee:  Clos Gómez -   Aguilar Rodríguez,  Marco MartínezPlayer of the match: Augusto"
"30","https://m.football-lineups.com/match/231241/","Eibar 0 : 1 Las PalmasLa Liga 2015/2016  -  Matchday 26  -  Fri Feb.26 20:30   Ipurua, Eibar     -  Attendance: 5112 Referee:  Pérez Montero -   Matías Caballero,  Hernández LabellaPlayer of the match: Bigas"
"31","https://m.football-lineups.com/match/231238/","Atletico Madrid 0 : 0 VillarrealLa Liga 2015/2016  -  Matchday 25  -  Sun Feb.21 20:30   Vicente Calderon, Madrid     -  Attendance: 41106 Referee:  Prieto,  E -   García Sabuco,  Méndez MateoPlayer of the match: Savić,  S (1991)"
"32","https://m.football-lineups.com/match/231236/","Athletic Club 0 : 1 Real SociedadLa Liga 2015/2016  -  Matchday 25  -  Sun Feb.21 18:15   San Mamés, Bilbao     -  Attendance: 47785 Referee:  Sánchez Martínez -   Gallego García,  Martínez NicolásPlayer of the match: Jonathas"
"33","https://m.football-lineups.com/match/231237/","Granada CF 1 : 2 ValenciaLa Liga 2015/2016  -  Matchday 25  -  Sun Feb.21 18:15   Nuevo Los Cármenes, Granada     -  Attendance: 14197 Referee:  Vicandi Garrido -   Huerga Cermeño,  Villate MartínezPlayer of the match: Parejo"
"34","https://m.football-lineups.com/match/231235/","Malaga 1 : 1 Real MadridLa Liga 2015/2016  -  Matchday 25  -  Sun Feb.21 16:00   La Rosaleda, Malaga     -  Attendance: 28290 Referee:  Iglesias,  J -   Costoya Rodríguez,  Ramos FerreirosPlayer of the match: Albentosa"
"35","https://m.football-lineups.com/match/231234/","Rayo Vallecano 2 : 2 SevillaLa Liga 2015/2016  -  Matchday 25  -  Sun Feb.21 12:00   Teresa Rivero, Madrid     -  Attendance: 12165 Referee:  Estrada -   Martínez Munuera,  Martín GarcíaPlayer of the match: Miku"
"36","https://m.football-lineups.com/match/231233/","Celta Vigo 3 : 2 EibarLa Liga 2015/2016  -  Matchday 25  -  Sat Feb.20 22:05   Balaidos, Vigo     -  Attendance: 14724 Referee:  Melero -   Torre Cimiano,  Martínez SerratoPlayer of the match: Guidetti,  J"
"37","https://m.football-lineups.com/match/231232/","Real Betis 1 : 1 Sporting GijónLa Liga 2015/2016  -  Matchday 25  -  Sat Feb.20 20:30   Benito Villamarin, Sevilla     -  Attendance: 41345 Referee:  Izquierdo -   Barranco Trejo,  Rubio PalominoPlayer of the match: Luis Hernández"
"38","https://m.football-lineups.com/match/231231/","Espanyol de Barcelona 1 : 0 Deportivo La CoruñaLa Liga 2015/2016  -  Matchday 25  -  Sat Feb.20 18:15   Cornellà-El Prat, Barcelona     -  Attendance: 28455 Referee:  De Burgos Bengoetxea -   García Fernández,  D Francisco GrijalbaPlayer of the match: Marco Asensio"
"39","https://m.football-lineups.com/match/231230/","Las Palmas 1 : 2 BarcelonaLa Liga 2015/2016  -  Matchday 25  -  Sat Feb.20 15:00   Gran Canaria, Las Palmas de Gran Canaria     -  Attendance: 26951 Referee:  del Cerro -   Yuste Jiménez,  Álvarez CantónPlayer of the match: Suárez,  Luis (1987)"
"40","https://m.football-lineups.com/match/231229/","Levante 3 : 0 GetafeLa Liga 2015/2016  -  Matchday 25  -  Fri Feb.19 20:30   Ciutat de Valencia, Valencia     -  Attendance: 13665 Referee:  González -   Sánchez Santos,  Tresaco EscabosaPlayer of the match: Morales,  JL"
"41","https://m.football-lineups.com/match/222435/","Sporting Gijón 1 : 3 BarcelonaLa Liga 2015/2016  -  Matchday 16  -  Wed Feb.17 18:30   El Molinón, Gijón     -  Attendance: 28140 Referee:  De Burgos Bengoetxea -   García Fernández,  D Francisco GrijalbaPlayer of the match: Messi"
"42","https://m.football-lineups.com/match/230011/","Barcelona 6 : 1 Celta VigoLa Liga 2015/2016  -  Matchday 24  -  Sun Feb.14 20:30   Camp Nou, Barcelona     -  Attendance: 72580 Referee:  Hernández -   Sobrino Magán,  Naranjo PérezPlayer of the match: Messi"
"43","https://m.football-lineups.com/match/230015/","Eibar 2 : 0 LevanteLa Liga 2015/2016  -  Matchday 24  -  Sun Feb.14 18:15   Ipurua, Eibar     -  Attendance: 4766 Referee:  Estrada -   Nevado Rodríguez,  Martín GarcíaPlayer of the match: Jota,  (1991)"
"44","https://m.football-lineups.com/match/230016/","Getafe 0 : 1 Atletico MadridLa Liga 2015/2016  -  Matchday 24  -  Sun Feb.14 18:15   Coliseum Alfonso Perez, Getafe, Madrid     -  Attendance: 8463 Referee:  Lahoz -   Cebrián Devis,  Núñez FernándezPlayer of the match: Torres"
"45","https://m.football-lineups.com/match/230014/","Sevilla 2 : 0 Las PalmasLa Liga 2015/2016  -  Matchday 24  -  Sun Feb.14 16:00   Ramon Sanchez Pizjuan, Sevilla     -  Attendance: 30548 Referee:  Prieto,  E -   García Sabuco,  Méndez MateoPlayer of the match: Vitolo,  MP"
"46","https://m.football-lineups.com/match/230013/","Real Sociedad 3 : 0 Granada CFLa Liga 2015/2016  -  Matchday 24  -  Sun Feb.14 12:00   Anoeta, San Sebastián     -  Attendance: 19526 Referee:  González -   Sánchez Santos,  Rubio PalominoPlayer of the match: Oyarzabal"
